dateUTC	so2_110
31.12.2016 21:45	0,379026667
31.12.2016 22:15	0,1179
31.12.2016 22:45	0,375533333
31.12.2016 23:15	0,52138
31.12.2016 23:45	0,591246667
1.01.2017 0:15	0,551946667
1.01.2017 0:45	0,399986667
1.01.2017 1:15	0,3275
1.01.2017 1:45	0,37204
1.01.2017 2:15	0,262873333
1.01.2017 2:45	0,697793333
1.01.2017 3:15	0,29868
1.01.2017 3:45	0,3275
1.01.2017 4:15	0,540593333
1.01.2017 4:45	0,57902
1.01.2017 5:15	0,289073333
1.01.2017 5:45	0,5371
1.01.2017 6:15	0,20174
1.01.2017 6:45	0,321386667
1.01.2017 7:15	0,755433333
1.01.2017 7:45	0,470726667
1.01.2017 8:15	0,532733333
1.01.2017 8:45	0,300426667
1.01.2017 9:15	0,57902
1.01.2017 9:45	0,5764
1.01.2017 10:15	0,384266667
1.01.2017 10:45	0,601726667
1.01.2017 11:15	0,54234
1.01.2017 11:45	0,17554
1.01.2017 12:15	0,409593333
1.01.2017 12:45	0,409593333
1.01.2017 13:15	0,370293333
1.01.2017 13:45	0,401733333
1.01.2017 14:15	0,827046667
1.01.2017 14:45	0,08384
1.01.2017 15:15	0,318766667
1.01.2017 15:45	0,389506667
1.01.2017 16:15	0,4323
1.01.2017 16:45	0,380773333
1.01.2017 17:15	0,598233333
1.01.2017 17:45	0,524873333
1.01.2017 18:15	0,326626667
1.01.2017 18:45	0,274226667
1.01.2017 19:15	0,815693333
1.01.2017 19:45	0,197373333
1.01.2017 20:15	0,404353333
1.01.2017 20:45	0,5764
1.01.2017 21:15	1,018306667
1.01.2017 21:45	0,993853333
1.01.2017 22:15	0,27772
1.01.2017 22:45	0,37728
1.01.2017 23:15	0,2751
1.01.2017 23:45	0,61308
2.01.2017 0:15	0,67072
2.01.2017 0:45	0,52662
2.01.2017 1:15	0,457626667
2.01.2017 1:45	0,63666
2.01.2017 2:15	0,795606667
2.01.2017 2:45	0,4716
2.01.2017 3:15	0,378153333
2.01.2017 3:45	0,680326667
2.01.2017 4:15	0,562426667
2.01.2017 4:45	0,545833333
2.01.2017 5:15	0,76242
2.01.2017 5:45	0,5895
2.01.2017 6:15	0,591246667
2.01.2017 6:45	0,38514
2.01.2017 7:15	0,379026667
2.01.2017 7:45	0,971146667
2.01.2017 8:15	0,813946667
2.01.2017 8:45	0,777266667
2.01.2017 9:15	0,709146667
2.01.2017 9:45	0,719626667
2.01.2017 10:15	0,51352
2.01.2017 10:45	0,559806667
2.01.2017 11:15	0,37728
2.01.2017 11:45	0,59736
2.01.2017 12:15	0,578146667
2.01.2017 12:45	0,6288
2.01.2017 13:15	0,72574
2.01.2017 13:45	0,729233333
2.01.2017 14:15	0,56854
2.01.2017 14:45	0,35894
2.01.2017 15:15	0,41658
2.01.2017 15:45	0,501293333
2.01.2017 16:15	0,19126
2.01.2017 16:45	0,485573333
2.01.2017 17:15	0,641026667
2.01.2017 17:45	0,224446667
2.01.2017 18:15	0,80434
2.01.2017 18:45	0,656746667
2.01.2017 19:15	0,475966667
2.01.2017 19:45	0,414833333
2.01.2017 20:15	0,517013333
2.01.2017 20:45	0,656746667
2.01.2017 21:15	0,551946667
2.01.2017 21:45	0,64714
2.01.2017 22:15	0,781633333
2.01.2017 22:45	0,7991
2.01.2017 23:15	0,593866667
2.01.2017 23:45	0,1048
3.01.2017 0:15	0,687313333
3.01.2017 0:45	0,648886667
3.01.2017 1:15	0,80172
3.01.2017 1:45	0,834906667
3.01.2017 2:15	0,853246667
3.01.2017 2:45	0,99298
3.01.2017 3:15	0,641026667
3.01.2017 3:45	0,654126667
3.01.2017 4:15	0,876826667
3.01.2017 4:45	0,862853333
3.01.2017 5:15	0,719626667
3.01.2017 5:45	0,384266667
3.01.2017 6:15	0,431426667
3.01.2017 6:45	0,78076
3.01.2017 7:15	0,4847
3.01.2017 7:45	0,591246667
3.01.2017 8:15	0,489066667
3.01.2017 8:45	0,703033333
3.01.2017 9:15	0,756306667
3.01.2017 9:45	0,593866667
3.01.2017 10:15	0,564173333
3.01.2017 10:45	0,80958
3.01.2017 11:15	0,54496
3.01.2017 11:45	0,721373333
3.01.2017 12:15	0,902153333
3.01.2017 12:45	0,771153333
3.01.2017 13:15	0,352826667
3.01.2017 13:45	0,585133333
3.01.2017 14:15	0,975513333
3.01.2017 14:45	0,7336
3.01.2017 15:15	0,89342
3.01.2017 15:45	1,010446667
3.01.2017 16:15	0,6943
3.01.2017 16:45	0,69692
3.01.2017 17:15	0,716133333
3.01.2017 17:45	0,90652
3.01.2017 18:15	0,7598
3.01.2017 18:45	0,575526667
3.01.2017 19:15	0,693426667
3.01.2017 19:45	0,3537
3.01.2017 20:15	0,383393333
3.01.2017 20:45	0,719626667
3.01.2017 21:15	0,428806667
3.01.2017 21:45	0,184273333
3.01.2017 22:15	0,655
3.01.2017 22:45	0,593866667
3.01.2017 23:15	0,4454
3.01.2017 23:45	0,357193333
4.01.2017 0:15	0,315273333
4.01.2017 0:45	0,832286667
4.01.2017 1:15	0,226193333
4.01.2017 1:45	0,475966667
4.01.2017 2:15	0,326626667
4.01.2017 2:45	0,35108
4.01.2017 3:15	0,664606667
4.01.2017 3:45	0,27772
4.01.2017 4:15	0,58164
4.01.2017 4:45	0,420073333
4.01.2017 5:15	0,425313333
4.01.2017 5:45	0,758053333
4.01.2017 6:15	0,24628
4.01.2017 6:45	0,00786
4.01.2017 7:15	0,28558
4.01.2017 7:45	0,5371
4.01.2017 8:15	0,406973333
4.01.2017 8:45	0,37204
4.01.2017 9:15	0,423566667
4.01.2017 9:45	0,55544
4.01.2017 10:15	0,86984
4.01.2017 10:45	0,517886667
4.01.2017 11:15	0,99036
4.01.2017 11:45	1,22354
4.01.2017 12:15	1,601693333
4.01.2017 12:45	0,854993333
4.01.2017 13:15	0,97988
4.01.2017 13:45	0,866346667
4.01.2017 14:15	0,643646667
4.01.2017 14:45	0,959793333
4.01.2017 15:15	0,996473333
4.01.2017 15:45	0,7467
4.01.2017 16:15	0,69692
4.01.2017 16:45	1,133586667
4.01.2017 17:15	1,27594
4.01.2017 17:45	1,185113333
4.01.2017 18:15	1,089046667
4.01.2017 18:45	1,356286667
4.01.2017 19:15	1,43576
4.01.2017 19:45	1,054986667
4.01.2017 20:15	1,441
4.01.2017 20:45	1,06896
4.01.2017 21:15	1,5065
4.01.2017 21:45	1,58772
4.01.2017 22:15	1,458466667
4.01.2017 22:45	1,864566667
4.01.2017 23:15	1,588593333
4.01.2017 23:45	2,28202
5.01.2017 0:15	1,78422
5.01.2017 0:45	1,60082
5.01.2017 1:15	1,419166667
5.01.2017 1:45	1,295153333
5.01.2017 2:15	1,510866667
5.01.2017 2:45	1,72658
5.01.2017 3:15	1,992946667
5.01.2017 3:45	1,842733333
5.01.2017 4:15	1,517853333
5.01.2017 4:45	1,51698
5.01.2017 5:15	1,87068
5.01.2017 5:45	1,834
5.01.2017 6:15	1,999933333
5.01.2017 6:45	2,013906667
5.01.2017 7:15	1,812166667
5.01.2017 7:45	1,476806667
5.01.2017 8:15	1,668066667
5.01.2017 8:45	1,350173333
5.01.2017 9:15	1,978973333
5.01.2017 9:45	1,965873333
5.01.2017 10:15	1,90736
5.01.2017 10:45	1,19996
5.01.2017 11:15	1,869806667
5.01.2017 11:45	1,581606667
5.01.2017 12:15	1,313493333
5.01.2017 12:45	1,83138
5.01.2017 13:15	1,905613333
5.01.2017 13:45	1,389473333
5.01.2017 14:15	1,746666667
5.01.2017 14:45	1,316986667
5.01.2017 15:15	1,853213333
5.01.2017 15:45	1,787713333
5.01.2017 16:15	1,316986667
5.01.2017 16:45	1,537066667
5.01.2017 17:15	1,15804
5.01.2017 17:45	1,748413333
5.01.2017 18:15	1,53794
5.01.2017 18:45	1,360653333
5.01.2017 19:15	1,36764
5.01.2017 19:45	1,378993333
5.01.2017 20:15	1,796446667
5.01.2017 20:45	1,79732
5.01.2017 21:15	2,061066667
5.01.2017 21:45	1,691646667
5.01.2017 22:15	1,352793333
5.01.2017 22:45	1,196466667
5.01.2017 23:15	1,0873
5.01.2017 23:45	1,172013333
6.01.2017 0:15	1,188606667
6.01.2017 0:45	1,358906667
6.01.2017 1:15	1,114373333
6.01.2017 1:45	1,790333333
6.01.2017 2:15	1,59558
6.01.2017 2:45	2,70908
6.01.2017 3:15	2,362366667
6.01.2017 3:45	1,840113333
6.01.2017 4:15	1,748413333
6.01.2017 4:45	2,150146667
6.01.2017 5:15	1,699506667
6.01.2017 5:45	1,157166667
6.01.2017 6:15	0,85936
6.01.2017 6:45	1,350173333
6.01.2017 7:15	1,24974
6.01.2017 7:45	1,293406667
6.01.2017 8:15	1,33096
6.01.2017 8:45	1,324846667
6.01.2017 9:15	1,812166667
6.01.2017 9:45	1,956266667
6.01.2017 10:15	0,99298
6.01.2017 10:45	1,09516
6.01.2017 11:15	1,392093333
6.01.2017 11:45	1,130093333
6.01.2017 12:15	1,18948
6.01.2017 12:45	1,392966667
6.01.2017 13:15	1,38336
6.01.2017 13:45	1,204326667
6.01.2017 14:15	0,80172
6.01.2017 14:45	1,05324
6.01.2017 15:15	1,122233333
6.01.2017 15:45	1,551913333
6.01.2017 16:15	1,365893333
6.01.2017 16:45	0,88818
6.01.2017 17:15	0,794733333
6.01.2017 17:45	1,53532
6.01.2017 18:15	1,5196
6.01.2017 18:45	2,0698
6.01.2017 19:15	1,834
6.01.2017 19:45	1,73706
6.01.2017 20:15	1,56676
6.01.2017 20:45	1,694266667
6.01.2017 21:15	1,730946667
6.01.2017 21:45	2,22962
6.01.2017 22:15	1,88902
6.01.2017 22:45	1,751033333
6.01.2017 23:15	1,707366667
6.01.2017 23:45	2,1222
7.01.2017 0:15	2,193813333
7.01.2017 0:45	1,838366667
7.01.2017 1:15	1,639246667
7.01.2017 1:45	1,426153333
7.01.2017 2:15	1,609553333
7.01.2017 2:45	1,533573333
7.01.2017 3:15	1,170266667
7.01.2017 3:45	1,10826
7.01.2017 4:15	1,355413333
7.01.2017 4:45	1,01918
7.01.2017 5:15	1,001713333
7.01.2017 5:45	1,586846667
7.01.2017 6:15	1,13708
7.01.2017 6:45	1,05848
7.01.2017 7:15	1,531826667
7.01.2017 7:45	1,322226667
7.01.2017 8:15	1,227906667
7.01.2017 8:45	1,039266667
7.01.2017 9:15	1,136206667
7.01.2017 9:45	0,917
7.01.2017 10:15	0,87508
7.01.2017 10:45	1,26284
7.01.2017 11:15	1,174633333
7.01.2017 11:45	0,870713333
7.01.2017 12:15	1,2969
7.01.2017 12:45	1,11874
7.01.2017 13:15	0,910013333
7.01.2017 13:45	0,95106
7.01.2017 14:15	1,14494
7.01.2017 14:45	0,925733333
7.01.2017 15:15	0,579893333
7.01.2017 15:45	0,980753333
7.01.2017 16:15	0,637533333
7.01.2017 16:45	0,537973333
7.01.2017 17:15	0,4847
7.01.2017 17:45	1,038393333
7.01.2017 18:15	0,916126667
7.01.2017 18:45	0,737093333
7.01.2017 19:15	0,517886667
7.01.2017 19:45	0,446273333
7.01.2017 20:15	0,561553333
7.01.2017 20:45	0,482953333
7.01.2017 21:15	0,73622
7.01.2017 21:45	0,360686667
7.01.2017 22:15	0,732726667
7.01.2017 22:45	0,94582
7.01.2017 23:15	0,934466667
7.01.2017 23:45	0,281213333
8.01.2017 0:15	0,496926667
8.01.2017 0:45	0,530986667
8.01.2017 1:15	0,42968
8.01.2017 1:45	0,59212
8.01.2017 2:15	0,43754
8.01.2017 2:45	0,642773333
8.01.2017 3:15	0,67596
8.01.2017 3:45	0,535353333
8.01.2017 4:15	0,719626667
8.01.2017 4:45	0,4585
8.01.2017 5:15	0,499546667
8.01.2017 5:45	0,730106667
8.01.2017 6:15	0,55282
8.01.2017 6:45	0,426186667
8.01.2017 7:15	0,5371
8.01.2017 7:45	0,422693333
8.01.2017 8:15	0,592993333
8.01.2017 8:45	0,47684
8.01.2017 9:15	0,365926667
8.01.2017 9:45	0,4716
8.01.2017 10:15	0,23318
8.01.2017 10:45	0,844513333
8.01.2017 11:15	0,268113333
8.01.2017 11:45	0,696046667
8.01.2017 12:15	0,44278
8.01.2017 12:45	0,491686667
8.01.2017 13:15	0,66024
8.01.2017 13:45	0,74146
8.01.2017 14:15	0,454133333
8.01.2017 14:45	0,79386
8.01.2017 15:15	0,674213333
8.01.2017 15:45	0,249773333
8.01.2017 16:15	0,40086
8.01.2017 16:45	0,486446667
8.01.2017 17:15	0,54234
8.01.2017 17:45	0,383393333
8.01.2017 18:15	0,682946667
8.01.2017 18:45	0,520506667
8.01.2017 19:15	0,35108
8.01.2017 19:45	0,4323
8.01.2017 20:15	0,68644
8.01.2017 20:45	0,42968
8.01.2017 21:15	0,637533333
8.01.2017 21:45	0,489066667
8.01.2017 22:15	0,6288
8.01.2017 22:45	0,641026667
8.01.2017 23:15	0,4061
8.01.2017 23:45	0,756306667
9.01.2017 0:15	0,000873333
9.01.2017 0:45	0,655
9.01.2017 1:15	0,557186667
9.01.2017 1:45	0,489066667
9.01.2017 2:15	0,467233333
9.01.2017 2:45	0,286453333
9.01.2017 3:15	0,620066667
9.01.2017 3:45	0,635786667
9.01.2017 4:15	0,237546667
9.01.2017 4:45	0,60784
9.01.2017 5:15	0,842766667
9.01.2017 5:45	0,88294
9.01.2017 6:15	0,879446667
9.01.2017 6:45	0,83578
9.01.2017 7:15	0,674213333
9.01.2017 7:45	0,55282
9.01.2017 8:15	0,89866
9.01.2017 8:45	0,4323
9.01.2017 9:15	0,443653333
9.01.2017 9:45	0,588626667
9.01.2017 10:15	0,522253333
9.01.2017 10:45	0,42706
9.01.2017 11:15	0,69168
9.01.2017 11:45	0,785126667
9.01.2017 12:15	0,57378
9.01.2017 12:45	0,089953333
9.01.2017 13:15	0,35894
9.01.2017 13:45	0,729233333
9.01.2017 14:15	0,415706667
9.01.2017 14:45	0,70216
9.01.2017 15:15	0,579893333
9.01.2017 15:45	0,420073333
9.01.2017 16:15	0,328373333
9.01.2017 16:45	0,448893333
9.01.2017 17:15	0,62618
9.01.2017 17:45	0,69692
9.01.2017 18:15	0,31702
9.01.2017 18:45	0,134493333
9.01.2017 19:15	0,42968
9.01.2017 19:45	0,512646667
9.01.2017 20:15	0,61046
9.01.2017 20:45	0,37466
9.01.2017 21:15	0,821806667
9.01.2017 21:45	0,5371
9.01.2017 22:15	0,42182
9.01.2017 22:45	0,654126667
9.01.2017 23:15	0,501293333
9.01.2017 23:45	0,399986667
10.01.2017 0:15	0,63666
10.01.2017 0:45	0,4716
10.01.2017 1:15	0,457626667
10.01.2017 1:45	0,111786667
10.01.2017 2:15	0,688186667
10.01.2017 2:45	0,341473333
10.01.2017 3:15	0,37466
10.01.2017 3:45	0,557186667
10.01.2017 4:15	0,58164
10.01.2017 4:45	0,719626667
10.01.2017 5:15	0,755433333
10.01.2017 5:45	0,372913333
10.01.2017 6:15	0,700413333
10.01.2017 6:45	0,33274
10.01.2017 7:15	0,511773333
10.01.2017 7:45	0,554566667
10.01.2017 8:15	0,533606667
10.01.2017 8:45	0,302173333
10.01.2017 9:15	0,465486667
10.01.2017 9:45	0,240166667
10.01.2017 10:15	0,434046667
10.01.2017 10:45	0,545833333
10.01.2017 11:15	0,8646
10.01.2017 11:45	0,275973333
10.01.2017 12:15	0,559806667
10.01.2017 12:45	0,54496
10.01.2017 13:15	0,609586667
10.01.2017 13:45	1,214806667
10.01.2017 14:15	1,403446667
10.01.2017 14:45	1,157166667
10.01.2017 15:15	1,1397
10.01.2017 15:45	1,263713333
10.01.2017 16:15	0,68382
10.01.2017 16:45	1,130966667
10.01.2017 17:15	0,93796
10.01.2017 17:45	0,984246667
10.01.2017 18:15	1,525713333
10.01.2017 18:45	1,70824
10.01.2017 19:15	1,664573333
10.01.2017 19:45	1,3624
10.01.2017 20:15	1,026166667
10.01.2017 20:45	0,88818
10.01.2017 21:15	0,687313333
10.01.2017 21:45	0,462866667
10.01.2017 22:15	0,349333333
10.01.2017 22:45	0,29344
10.01.2017 23:15	0,64976
10.01.2017 23:45	0,406973333
11.01.2017 0:15	0,468106667
11.01.2017 0:45	0,743206667
11.01.2017 1:15	0,417453333
11.01.2017 1:45	0,436666667
11.01.2017 2:15	0,642773333
11.01.2017 2:45	0,56068
11.01.2017 3:15	0,62618
11.01.2017 3:45	0,66548
11.01.2017 4:15	0,781633333
11.01.2017 4:45	0,469853333
11.01.2017 5:15	0,498673333
11.01.2017 5:45	0,380773333
