date (UTC)	so2_110
30.04.2016 21:45	0,13362
30.04.2016 22:15	0,45326
30.04.2016 22:45	0,554566667
30.04.2016 23:15	0,334486667
30.04.2016 23:45	0,14148
1.05.2016 0:15	0,393
1.05.2016 0:45	0,276846667
1.05.2016 1:15	0,912633333
1.05.2016 1:45	0,44278
1.05.2016 2:15	0,574653333
1.05.2016 2:45	0,655873333
1.05.2016 3:15	0,342346667
1.05.2016 3:45	0,590373333
1.05.2016 4:15	0,376406667
1.05.2016 4:45	0,67334
1.05.2016 5:15	0,470726667
1.05.2016 5:45	0,4585
1.05.2016 6:15	0,436666667
1.05.2016 6:45	0,325753333
1.05.2016 7:15	0,676833333
1.05.2016 7:45	0,551073333
1.05.2016 8:15	0,667226667
1.05.2016 8:45	0,296933333
1.05.2016 9:15	0,295186667
1.05.2016 9:45	0,58164
1.05.2016 10:15	0,410466667
1.05.2016 10:45	0,66548
1.05.2016 11:15	0,56854
1.05.2016 11:45	0,31178
1.05.2016 12:15	0,399113333
1.05.2016 12:45	0,33798
1.05.2016 13:15	0,4454
1.05.2016 13:45	0,478586667
1.05.2016 14:15	0,517886667
1.05.2016 14:45	0,359813333
1.05.2016 15:15	0,648886667
1.05.2016 15:45	0,650633333
1.05.2016 16:15	0,619193333
1.05.2016 16:45	2,319573333
1.05.2016 17:15	2,598166667
1.05.2016 17:45	1,49864
1.05.2016 18:15	0,9432
1.05.2016 18:45	1,02704
1.05.2016 19:15	0,959793333
1.05.2016 19:45	1,2838
1.05.2016 20:15	0,81482
1.05.2016 20:45	1,027913333
1.05.2016 21:15	1,453226667
1.05.2016 21:45	1,297773333
1.05.2016 22:15	0,439286667
1.05.2016 22:45	0,402606667
1.05.2016 23:15	0,78076
1.05.2016 23:45	0,462866667
2.05.2016 0:15	0,386013333
2.05.2016 0:45	0,541466667
2.05.2016 1:15	0,82268
2.05.2016 1:45	0,532733333
2.05.2016 2:15	0,690806667
2.05.2016 2:45	0,384266667
2.05.2016 3:15	0,462866667
2.05.2016 3:45	0,50304
2.05.2016 4:15	0,4192
2.05.2016 4:45	0,42968
2.05.2016 5:15	0,627926667
2.05.2016 5:45	0,489066667
2.05.2016 6:15	0,81744
2.05.2016 6:45	0,604346667
2.05.2016 7:15	0,34846
2.05.2016 7:45	0,452386667
2.05.2016 8:15	0,705653333
2.05.2016 8:45	0,37466
2.05.2016 9:15	0,577273333
2.05.2016 9:45	0,591246667
2.05.2016 10:15	0,613953333
2.05.2016 10:45	0,742333333
2.05.2016 11:15	0,381646667
2.05.2016 11:45	0,677706667
2.05.2016 12:15	0,53186
2.05.2016 12:45	0,705653333
2.05.2016 13:15	0,85412
2.05.2016 13:45	0,572906667
2.05.2016 14:15	0,5764
2.05.2016 14:45	0,810453333
2.05.2016 15:15	0,663733333
2.05.2016 15:45	0,991233333
2.05.2016 16:15	0,944073333
2.05.2016 16:45	0,57116
2.05.2016 17:15	0,486446667
2.05.2016 17:45	0,39038
2.05.2016 18:15	0,55282
2.05.2016 18:45	0,8515
2.05.2016 19:15	0,549326667
2.05.2016 19:45	0,545833333
2.05.2016 20:15	0,559806667
2.05.2016 20:45	0,7598
2.05.2016 21:15	0,78076
2.05.2016 21:45	0,604346667
2.05.2016 22:15	0,693426667
2.05.2016 22:45	1,183366667
2.05.2016 23:15	0,769406667
2.05.2016 23:45	0,779886667
3.05.2016 0:15	0,74146
3.05.2016 0:45	1,127473333
3.05.2016 1:15	0,566793333
3.05.2016 1:45	0,414833333
3.05.2016 2:15	0,122266667
3.05.2016 2:45	0,535353333
3.05.2016 3:15	0,595613333
3.05.2016 3:45	0,409593333
3.05.2016 4:15	0,6681
3.05.2016 4:45	0,38252
3.05.2016 5:15	0,339726667
3.05.2016 5:45	0,223573333
3.05.2016 6:15	0,56854
3.05.2016 6:45	0,544086667
3.05.2016 7:15	0,667226667
3.05.2016 7:45	0,38252
3.05.2016 8:15	0,1441
3.05.2016 8:45	0,554566667
3.05.2016 9:15	0,41396
3.05.2016 9:45	0,28034
3.05.2016 10:15	0,417453333
3.05.2016 10:45	0,73884
3.05.2016 11:15	0,336233333
3.05.2016 11:45	0,4061
3.05.2016 12:15	0,601726667
3.05.2016 12:45	0,15982
3.05.2016 13:15	0,510026667
3.05.2016 13:45	0,172046667
3.05.2016 14:15	0,42968
3.05.2016 14:45	0,679453333
3.05.2016 15:15	0,65238
3.05.2016 15:45	0,40348
3.05.2016 16:15	0,312653333
3.05.2016 16:45	0,333613333
3.05.2016 17:15	0,418326667
3.05.2016 17:45	0,489066667
3.05.2016 18:15	0,379026667
3.05.2016 18:45	0,076853333
3.05.2016 19:15	0,5371
3.05.2016 19:45	0,823553333
3.05.2016 20:15	0,687313333
3.05.2016 20:45	0,580766667
3.05.2016 21:15	0,46898
3.05.2016 21:45	0,57378
3.05.2016 22:15	0,619193333
3.05.2016 22:45	1,153673333
3.05.2016 23:15	1,10302
3.05.2016 23:45	0,89604
4.05.2016 0:15	1,387726667
4.05.2016 0:45	1,04014
4.05.2016 1:15	0,7467
4.05.2016 1:45	0,865473333
4.05.2016 2:15	0,73622
4.05.2016 2:45	1,093413333
4.05.2016 3:15	1,565013333
4.05.2016 3:45	0,896913333
4.05.2016 4:15	1,73706
4.05.2016 4:45	2,438346667
4.05.2016 5:15	1,29952
4.05.2016 5:45	0,8777
4.05.2016 6:15	1,420913333
4.05.2016 6:45	0,86198
4.05.2016 7:15	0,515266667
4.05.2016 7:45	0,78076
4.05.2016 8:15	0,480333333
4.05.2016 8:45	1,34406
4.05.2016 9:15	1,091666667
4.05.2016 9:45	0,58426
4.05.2016 10:15	1,112626667
4.05.2016 10:45	4,659233333
4.05.2016 11:15	2,226126667
4.05.2016 11:45	2,485506667
4.05.2016 12:15	0,850626667
4.05.2016 12:45	0,816566667
4.05.2016 13:15	0,763293333
4.05.2016 13:45	0,926606667
4.05.2016 14:15	0,72312
4.05.2016 14:45	0,641026667
4.05.2016 15:15	0,696046667
4.05.2016 15:45	1,0611
4.05.2016 16:15	0,722246667
4.05.2016 16:45	0,485573333
4.05.2016 17:15	0,894293333
4.05.2016 17:45	1,211313333
4.05.2016 18:15	0,710893333
4.05.2016 18:45	0,918746667
4.05.2016 19:15	1,536193333
4.05.2016 19:45	2,283766667
4.05.2016 20:15	3,2095
4.05.2016 20:45	1,69776
4.05.2016 21:15	1,185113333
4.05.2016 21:45	2,521313333
4.05.2016 22:15	3,868866667
4.05.2016 22:45	2,6986
4.05.2016 23:15	3,195526667
4.05.2016 23:45	2,935273333
5.05.2016 0:15	2,733533333
5.05.2016 0:45	2,636593333
5.05.2016 1:15	2,713446667
5.05.2016 1:45	2,448826667
5.05.2016 2:15	1,746666667
5.05.2016 2:45	1,135333333
5.05.2016 3:15	1,1397
5.05.2016 3:45	1,620906667
5.05.2016 4:15	1,405193333
5.05.2016 4:45	1,410433333
5.05.2016 5:15	1,185113333
5.05.2016 5:45	1,048873333
5.05.2016 6:15	1,198213333
5.05.2016 6:45	1,156293333
5.05.2016 7:15	0,994726667
5.05.2016 7:45	0,750193333
5.05.2016 8:15	0,473346667
5.05.2016 8:45	0,510026667
5.05.2016 9:15	0,71002
5.05.2016 9:45	0,640153333
5.05.2016 10:15	1,044506667
5.05.2016 10:45	0,388633333
5.05.2016 11:15	0,745826667
5.05.2016 11:45	1,593833333
5.05.2016 12:15	2,188573333
5.05.2016 12:45	2,76934
5.05.2016 13:15	3,933493333
5.05.2016 13:45	1,21306
5.05.2016 14:15	1,465453333
5.05.2016 14:45	1,32834
5.05.2016 15:15	1,5458
5.05.2016 15:45	1,177253333
5.05.2016 16:15	2,332673333
5.05.2016 16:45	3,297706667
5.05.2016 17:15	1,92046
5.05.2016 17:45	1,58772
5.05.2016 18:15	1,93356
5.05.2016 18:45	1,61392
5.05.2016 19:15	2,039233333
5.05.2016 19:45	1,813913333
5.05.2016 20:15	1,455846667
5.05.2016 20:45	6,005913333
5.05.2016 21:15	2,899466667
5.05.2016 21:45	3,509053333
5.05.2016 22:15	2,18246
5.05.2016 22:45	1,647106667
5.05.2016 23:15	2,15364
5.05.2016 23:45	2,6331
6.05.2016 0:15	1,8209
6.05.2016 0:45	1,7685
6.05.2016 1:15	1,33096
6.05.2016 1:45	1,81828
6.05.2016 2:15	1,301266667
6.05.2016 2:45	1,840986667
6.05.2016 3:15	1,782473333
6.05.2016 3:45	1,761513333
6.05.2016 4:15	1,544926667
6.05.2016 4:45	1,660206667
6.05.2016 5:15	1,392966667
6.05.2016 5:45	1,288166667
6.05.2016 6:15	1,30214
6.05.2016 6:45	1,177253333
6.05.2016 7:15	1,35192
6.05.2016 7:45	0,967653333
6.05.2016 8:15	1,33096
6.05.2016 8:45	1,101273333
6.05.2016 9:15	1,274193333
6.05.2016 9:45	0,931846667
6.05.2016 10:15	0,84364
6.05.2016 10:45	0,730106667
6.05.2016 11:15	0,751066667
6.05.2016 11:45	0,710893333
6.05.2016 12:15	0,842766667
6.05.2016 12:45	0,970273333
6.05.2016 13:15	0,91438
6.05.2016 13:45	0,721373333
6.05.2016 14:15	0,627053333
6.05.2016 14:45	0,674213333
6.05.2016 15:15	1,006953333
6.05.2016 15:45	1,19996
6.05.2016 16:15	0,578146667
6.05.2016 16:45	0,797353333
6.05.2016 17:15	1,033153333
6.05.2016 17:45	0,752813333
6.05.2016 18:15	8,993586667
6.05.2016 18:45	15,9689
6.05.2016 19:15	5,338686667
6.05.2016 19:45	3,810353333
6.05.2016 20:15	3,77018
6.05.2016 20:45	2,002553333
6.05.2016 21:15	2,275906667
6.05.2016 21:45	2,314333333
6.05.2016 22:15	1,88378
6.05.2016 22:45	2,100366667
6.05.2016 23:15	1,982466667
6.05.2016 23:45	2,53616
7.05.2016 0:15	4,21296
7.05.2016 0:45	4,683686667
7.05.2016 1:15	3,76494
7.05.2016 1:45	2,314333333
7.05.2016 2:15	2,509086667
7.05.2016 2:45	0,991233333
7.05.2016 3:15	0,853246667
7.05.2016 3:45	1,135333333
7.05.2016 4:15	2,100366667
7.05.2016 4:45	3,886333333
7.05.2016 5:15	1,885526667
7.05.2016 5:45	1,42528
7.05.2016 6:15	1,4017
7.05.2016 6:45	0,57378
7.05.2016 7:15	0,514393333
7.05.2016 7:45	0,49518
7.05.2016 8:15	0,41658
7.05.2016 8:45	0,34322
7.05.2016 9:15	0,537973333
7.05.2016 9:45	0,5633
7.05.2016 10:15	0,591246667
7.05.2016 10:45	0,54234
7.05.2016 11:15	0,910886667
7.05.2016 11:45	0,433173333
7.05.2016 12:15	0,535353333
7.05.2016 12:45	0,512646667
7.05.2016 13:15	0,355446667
7.05.2016 13:45	0,75456
7.05.2016 14:15	0,579893333
7.05.2016 14:45	0,388633333
7.05.2016 15:15	0,579893333
7.05.2016 15:45	0,31178
7.05.2016 16:15	0,330993333
7.05.2016 16:45	0,682073333
7.05.2016 17:15	1,4803
7.05.2016 17:45	2,1222
7.05.2016 18:15	2,191193333
7.05.2016 18:45	0,916126667
7.05.2016 19:15	0,863726667
7.05.2016 19:45	1,172013333
7.05.2016 20:15	0,803466667
7.05.2016 20:45	1,778106667
7.05.2016 21:15	2,74576
7.05.2016 21:45	3,3929
7.05.2016 22:15	1,023546667
7.05.2016 22:45	0,827046667
7.05.2016 23:15	0,63404
7.05.2016 23:45	0,85674
8.05.2016 0:15	0,444526667
8.05.2016 0:45	0,664606667
8.05.2016 1:15	0,551946667
8.05.2016 1:45	0,75718
8.05.2016 2:15	0,551073333
8.05.2016 2:45	0,910886667
8.05.2016 3:15	0,80696
8.05.2016 3:45	1,193846667
8.05.2016 4:15	1,08206
8.05.2016 4:45	1,486413333
8.05.2016 5:15	0,952806667
8.05.2016 5:45	1,017433333
8.05.2016 6:15	1,33358
8.05.2016 6:45	0,731853333
8.05.2016 7:15	0,464613333
8.05.2016 7:45	0,43754
8.05.2016 8:15	0,596486667
8.05.2016 8:45	0,443653333
8.05.2016 9:15	0,1572
8.05.2016 9:45	0,532733333
8.05.2016 10:15	0,373786667
8.05.2016 10:45	0,26462
8.05.2016 11:15	0,808706667
8.05.2016 11:45	0,371166667
8.05.2016 12:15	0,575526667
8.05.2016 12:45	0,328373333
8.05.2016 13:15	0,457626667
8.05.2016 13:45	0,412213333
8.05.2016 14:15	0,410466667
8.05.2016 14:45	0,31964
8.05.2016 15:15	0,308286667
8.05.2016 15:45	0,61046
8.05.2016 16:15	0,331866667
8.05.2016 16:45	0,585133333
8.05.2016 17:15	0,428806667
8.05.2016 17:45	0,782506667
8.05.2016 18:15	0,999966667
8.05.2016 18:45	1,56152
8.05.2016 19:15	1,442746667
8.05.2016 19:45	0,991233333
8.05.2016 20:15	0,792113333
8.05.2016 20:45	0,23056
8.05.2016 21:15	0,270733333
8.05.2016 21:45	0,193006667
8.05.2016 22:15	0,874206667
8.05.2016 22:45	0,4978
8.05.2016 23:15	0,58426
8.05.2016 23:45	0,7205
9.05.2016 0:15	0,771153333
9.05.2016 0:45	0,467233333
9.05.2016 1:15	0,359813333
9.05.2016 1:45	0,596486667
9.05.2016 2:15	0,635786667
9.05.2016 2:45	0,786
9.05.2016 3:15	0,226193333
9.05.2016 3:45	0,422693333
9.05.2016 4:15	0,489066667
9.05.2016 4:45	0,643646667
9.05.2016 5:15	0,373786667
9.05.2016 5:45	0,42182
9.05.2016 6:15	0,36418
9.05.2016 6:45	0,25676
9.05.2016 7:15	0,470726667
9.05.2016 7:45	0,3406
9.05.2016 8:15	0,456753333
9.05.2016 8:45	0,562426667
9.05.2016 9:15	0,34846
9.05.2016 9:45	0,461993333
9.05.2016 10:15	0,399986667
9.05.2016 10:45	0,5764
9.05.2016 11:15	0,632293333
9.05.2016 11:45	0,748446667
9.05.2016 12:15	0,554566667
9.05.2016 12:45	0,43492
9.05.2016 13:15	0,537973333
9.05.2016 13:45	0,4585
9.05.2016 14:15	0,305666667
9.05.2016 14:45	0,43754
9.05.2016 15:15	0,834033333
9.05.2016 15:45	0,74146
9.05.2016 16:15	0,25938
9.05.2016 16:45	0,87508
9.05.2016 17:15	0,840146667
9.05.2016 17:45	0,77028
9.05.2016 18:15	1,130966667
9.05.2016 18:45	0,944073333
9.05.2016 19:15	0,85674
9.05.2016 19:45	0,7467
9.05.2016 20:15	1,22878
9.05.2016 20:45	0,786
9.05.2016 21:15	1,056733333
9.05.2016 21:45	0,954553333
9.05.2016 22:15	0,999966667
9.05.2016 22:45	1,02442
9.05.2016 23:15	0,71002
9.05.2016 23:45	1,16066
10.05.2016 0:15	0,69954
10.05.2016 0:45	0,97202
10.05.2016 1:15	1,11874
10.05.2016 1:45	0,515266667
10.05.2016 2:15	0,613953333
10.05.2016 2:45	0,532733333
10.05.2016 3:15	0,866346667
10.05.2016 3:45	0,813946667
10.05.2016 4:15	0,72574
10.05.2016 4:45	0,806086667
10.05.2016 5:15	0,792986667
10.05.2016 5:45	0,379026667
10.05.2016 6:15	0,710893333
10.05.2016 6:45	0,604346667
10.05.2016 7:15	0,88294
10.05.2016 7:45	0,489066667
10.05.2016 8:15	0,578146667
10.05.2016 8:45	0,61832
10.05.2016 9:15	0,58164
10.05.2016 9:45	0,74408
10.05.2016 10:15	0,375533333
10.05.2016 10:45	0,708273333
10.05.2016 11:15	0,78862
10.05.2016 11:45	0,61046
10.05.2016 12:15	0,234926667
10.05.2016 12:45	0,454133333
10.05.2016 13:15	0,32488
10.05.2016 13:45	0,399113333
10.05.2016 14:15	0,344966667
10.05.2016 14:45	0,808706667
10.05.2016 15:15	0,434046667
10.05.2016 15:45	0,537973333
10.05.2016 16:15	0,997346667
10.05.2016 16:45	0,47684
10.05.2016 17:15	0,766786667
10.05.2016 17:45	0,85674
10.05.2016 18:15	0,907393333
10.05.2016 18:45	0,334486667
10.05.2016 19:15	0,57902
10.05.2016 19:45	0,661113333
10.05.2016 20:15	0,39562
10.05.2016 20:45	0,700413333
10.05.2016 21:15	0,685566667
10.05.2016 21:45	1,19996
10.05.2016 22:15	0,70216
10.05.2016 22:45	0,564173333
10.05.2016 23:15	0,58688
10.05.2016 23:45	0,425313333
11.05.2016 0:15	0,73884
11.05.2016 0:45	0,756306667
11.05.2016 1:15	0,53972
11.05.2016 1:45	0,588626667
11.05.2016 2:15	0,39038
11.05.2016 2:45	0,410466667
11.05.2016 3:15	0,371166667
11.05.2016 3:45	0,55544
11.05.2016 4:15	0,462866667
11.05.2016 4:45	0,523126667
11.05.2016 5:15	1,1921
11.05.2016 5:45	0,454133333
11.05.2016 6:15	0,765913333
11.05.2016 6:45	0,151086667
11.05.2016 7:15	0,39038
11.05.2016 7:45	0,824426667
11.05.2016 8:15	0,668973333
11.05.2016 8:45	0,333613333
11.05.2016 9:15	0,84364
11.05.2016 9:45	0,496053333
11.05.2016 10:15	0,93796
11.05.2016 10:45	0,785126667
11.05.2016 11:15	0,84888
11.05.2016 11:45	0,677706667
11.05.2016 12:15	0,530113333
11.05.2016 12:45	0,49518
11.05.2016 13:15	0,55544
11.05.2016 13:45	0,4978
11.05.2016 14:15	0,268986667
11.05.2016 14:45	0,519633333
11.05.2016 15:15	0,262
11.05.2016 15:45	0,4978
11.05.2016 16:15	0,729233333
11.05.2016 16:45	4,136106667
11.05.2016 17:15	2,974573333
11.05.2016 17:45	0,868093333
11.05.2016 18:15	0,5371
11.05.2016 18:45	0,431426667
11.05.2016 19:15	0,33274
11.05.2016 19:45	0,29868
11.05.2016 20:15	0,614826667
11.05.2016 20:45	0,510026667
11.05.2016 21:15	0,16506
11.05.2016 21:45	0,347586667
11.05.2016 22:15	0,67858
11.05.2016 22:45	0,62094
11.05.2016 23:15	0,635786667
11.05.2016 23:45	0,360686667
12.05.2016 0:15	0,870713333
12.05.2016 0:45	0,71526
12.05.2016 1:15	0,642773333
12.05.2016 1:45	0,549326667
12.05.2016 2:15	0,76504
12.05.2016 2:45	0,43754
12.05.2016 3:15	0,249773333
12.05.2016 3:45	0,380773333
12.05.2016 4:15	0,54234
12.05.2016 4:45	0,598233333
12.05.2016 5:15	0,842766667
12.05.2016 5:45	0,524873333
12.05.2016 6:15	0,47422
12.05.2016 6:45	0,491686667
12.05.2016 7:15	0,391253333
12.05.2016 7:45	0,511773333
12.05.2016 8:15	0,206106667
12.05.2016 8:45	0,62356
12.05.2016 9:15	0,106546667
12.05.2016 9:45	0,3799
12.05.2016 10:15	0,7336
12.05.2016 10:45	0,2882
12.05.2016 11:15	0,831413333
12.05.2016 11:45	0,41396
12.05.2016 12:15	0,84102
12.05.2016 12:45	0,28558
12.05.2016 13:15	0,3668
12.05.2016 13:45	0,621813333
12.05.2016 14:15	0,672466667
12.05.2016 14:45	0,3275
12.05.2016 15:15	0,47946
12.05.2016 15:45	0,226193333
12.05.2016 16:15	0,559806667
12.05.2016 16:45	0,237546667
12.05.2016 17:15	0,902153333
12.05.2016 17:45	0,409593333
12.05.2016 18:15	0,823553333
12.05.2016 18:45	0,346713333
12.05.2016 19:15	0,703906667
12.05.2016 19:45	0,510026667
12.05.2016 20:15	0,46898
12.05.2016 20:45	0,284706667
12.05.2016 21:15	0,404353333
12.05.2016 21:45	0,257633333
12.05.2016 22:15	0,17554
12.05.2016 22:45	0,475093333
12.05.2016 23:15	0,365926667
12.05.2016 23:45	0,595613333
13.05.2016 0:15	0,533606667
13.05.2016 0:45	0,388633333
13.05.2016 1:15	0,363306667
13.05.2016 1:45	0,177286667
13.05.2016 2:15	0,15196
13.05.2016 2:45	0,575526667
13.05.2016 3:15	0,587753333
13.05.2016 3:45	0,545833333
13.05.2016 4:15	0,612206667
13.05.2016 4:45	0,434046667
13.05.2016 5:15	0,25676
13.05.2016 5:45	0,82792
13.05.2016 6:15	0,30654
13.05.2016 6:45	0,22008
13.05.2016 7:15	0,37466
13.05.2016 7:45	0,247153333
13.05.2016 8:15	0,44278
13.05.2016 8:45	0,28296
13.05.2016 9:15	0,027073333
13.05.2016 9:45	0,15196
13.05.2016 10:15	0,567666667
13.05.2016 10:45	0,339726667
13.05.2016 11:15	0,708273333
13.05.2016 11:45	0,772026667
13.05.2016 12:15	0,614826667
13.05.2016 12:45	0,365926667
13.05.2016 13:15	0,324006667
13.05.2016 13:45	0,3275
13.05.2016 14:15	0,326626667
13.05.2016 14:45	0,73098
13.05.2016 15:15	0,132746667
13.05.2016 15:45	0,22794
13.05.2016 16:15	0,4847
13.05.2016 16:45	0,651506667
13.05.2016 17:15	0,579893333
13.05.2016 17:45	0,682946667
13.05.2016 18:15	0,638406667
13.05.2016 18:45	0,795606667
13.05.2016 19:15	0,61308
13.05.2016 19:45	0,663733333
13.05.2016 20:15	0,52138
13.05.2016 20:45	0,40348
13.05.2016 21:15	0,604346667
13.05.2016 21:45	0,634913333
13.05.2016 22:15	0,506533333
13.05.2016 22:45	0,464613333
13.05.2016 23:15	0,475093333
13.05.2016 23:45	0,399113333
14.05.2016 0:15	0,881193333
14.05.2016 0:45	0,619193333
14.05.2016 1:15	0,502166667
14.05.2016 1:45	0,50566
14.05.2016 2:15	0,813073333
14.05.2016 2:45	0,43492
14.05.2016 3:15	0,393873333
14.05.2016 3:45	0,414833333
14.05.2016 4:15	0,74146
14.05.2016 4:45	0,554566667
14.05.2016 5:15	0,455006667
14.05.2016 5:45	0,147593333
14.05.2016 6:15	0,6812
14.05.2016 6:45	0,452386667
14.05.2016 7:15	0,45326
14.05.2016 7:45	0,344093333
14.05.2016 8:15	0,535353333
14.05.2016 8:45	0,706526667
14.05.2016 9:15	1,135333333
14.05.2016 9:45	0,710893333
14.05.2016 10:15	0,600853333
14.05.2016 10:45	0,4847
14.05.2016 11:15	0,566793333
14.05.2016 11:45	0,528366667
14.05.2016 12:15	0,32226
14.05.2016 12:45	0,818313333
14.05.2016 13:15	0,661986667
14.05.2016 13:45	0,39562
14.05.2016 14:15	0,74146
14.05.2016 14:45	0,438413333
14.05.2016 15:15	0,614826667
14.05.2016 15:45	0,627053333
14.05.2016 16:15	0,426186667
14.05.2016 16:45	0,55544
14.05.2016 17:15	0,629673333
14.05.2016 17:45	0,67072
14.05.2016 18:15	0,78076
14.05.2016 18:45	0,67858
14.05.2016 19:15	0,803466667
14.05.2016 19:45	0,95106
14.05.2016 20:15	0,925733333
14.05.2016 20:45	0,69168
14.05.2016 21:15	0,307413333
14.05.2016 21:45	0,854993333
14.05.2016 22:15	0,840146667
14.05.2016 22:45	0,20698
14.05.2016 23:15	0,544086667
14.05.2016 23:45	0,7467
15.05.2016 0:15	0,991233333
15.05.2016 0:45	0,82792
15.05.2016 1:15	1,083806667
15.05.2016 1:45	1,013066667
15.05.2016 2:15	0,71002
15.05.2016 2:45	1,038393333
15.05.2016 3:15	0,475093333
15.05.2016 3:45	1,08468
15.05.2016 4:15	0,40086
15.05.2016 4:45	0,842766667
15.05.2016 5:15	0,274226667
15.05.2016 5:45	0,66286
15.05.2016 6:15	0,79648
15.05.2016 6:45	0,48208
15.05.2016 7:15	1,227033333
15.05.2016 7:45	0,674213333
15.05.2016 8:15	0,847133333
15.05.2016 8:45	0,93534
15.05.2016 9:15	0,876826667
15.05.2016 9:45	1,161533333
15.05.2016 10:15	0,705653333
15.05.2016 10:45	1,201706667
15.05.2016 11:15	1,036646667
15.05.2016 11:45	1,246246667
15.05.2016 12:15	1,117866667
15.05.2016 12:45	1,157166667
15.05.2016 13:15	0,976386667
15.05.2016 13:45	1,323973333
15.05.2016 14:15	1,187733333
15.05.2016 14:45	0,9039
15.05.2016 15:15	0,920493333
15.05.2016 15:45	0,729233333
15.05.2016 16:15	1,043633333
15.05.2016 16:45	0,376406667
15.05.2016 17:15	0,45326
15.05.2016 17:45	0,37204
15.05.2016 18:15	0,195626667
15.05.2016 18:45	0,284706667
15.05.2016 19:15	0,239293333
15.05.2016 19:45	0,66286
15.05.2016 20:15	0,11266
15.05.2016 20:45	0,580766667
15.05.2016 21:15	0,266366667
15.05.2016 21:45	0,664606667
15.05.2016 22:15	0,435793333
15.05.2016 22:45	0,308286667
15.05.2016 23:15	0,404353333
15.05.2016 23:45	0
16.05.2016 0:15	0,50828
16.05.2016 0:45	0,171173333
16.05.2016 1:15	0,572033333
16.05.2016 1:45	0,426186667
16.05.2016 2:15	0,36942
16.05.2016 2:45	0,438413333
16.05.2016 3:15	0,258506667
16.05.2016 3:45	0,722246667
16.05.2016 4:15	0,640153333
16.05.2016 4:45	0,286453333
16.05.2016 5:15	0,226193333
16.05.2016 5:45	0,15458
16.05.2016 6:15	0,722246667
16.05.2016 6:45	0,153706667
16.05.2016 7:15	0,624433333
16.05.2016 7:45	0,396493333
16.05.2016 8:15	0,504786667
16.05.2016 8:45	0,44802
16.05.2016 9:15	0,11004
16.05.2016 9:45	0,278593333
16.05.2016 10:15	0,030566667
16.05.2016 10:45	0,41134
16.05.2016 11:15	0,42182
16.05.2016 11:45	0,131873333
16.05.2016 12:15	0,22532
16.05.2016 12:45	0,35894
16.05.2016 13:15	0,1572
16.05.2016 13:45	0,592993333
16.05.2016 14:15	0,719626667
16.05.2016 14:45	0,198246667
16.05.2016 15:15	0,17292
16.05.2016 15:45	0,305666667
16.05.2016 16:15	0,570286667
16.05.2016 16:45	0,39562
16.05.2016 17:15	0,329246667
16.05.2016 17:45	0
16.05.2016 18:15	0,420946667
16.05.2016 18:45	0,07598
16.05.2016 19:15	0,336233333
16.05.2016 19:45	0,482953333
16.05.2016 20:15	0,193006667
16.05.2016 20:45	0,598233333
16.05.2016 21:15	0,42182
16.05.2016 21:45	0,40348
16.05.2016 22:15	0,714386667
16.05.2016 22:45	0,100433333
16.05.2016 23:15	0,265493333
16.05.2016 23:45	0,47946
17.05.2016 0:15	0,558933333
17.05.2016 0:45	0,376406667
17.05.2016 1:15	0,25938
17.05.2016 1:45	0,433173333
17.05.2016 2:15	0,535353333
17.05.2016 2:45	0,483826667
17.05.2016 3:15	0,52138
17.05.2016 3:45	0,207853333
17.05.2016 4:15	0,39038
17.05.2016 4:45	0,164186667
17.05.2016 5:15	0,510026667
17.05.2016 5:45	0,3406
17.05.2016 6:15	0,318766667
17.05.2016 6:45	0,334486667
17.05.2016 7:15	0,435793333
17.05.2016 7:45	0,441033333
17.05.2016 8:15	0,512646667
17.05.2016 8:45	0,404353333
17.05.2016 9:15	0,39824
17.05.2016 9:45	0,735346667
17.05.2016 10:15	0
17.05.2016 10:45	0,522253333
17.05.2016 11:15	0,36156
17.05.2016 11:45	0,313526667
17.05.2016 12:15	0,488193333
17.05.2016 12:45	0,355446667
17.05.2016 13:15	0,483826667
17.05.2016 13:45	0,441033333
17.05.2016 14:15	0,53186
17.05.2016 14:45	0,763293333
17.05.2016 15:15	0,12314
17.05.2016 15:45	0,313526667
17.05.2016 16:15	0,297806667
17.05.2016 16:45	0,321386667
17.05.2016 17:15	0,341473333
17.05.2016 17:45	0,229686667
17.05.2016 18:15	0,397366667
17.05.2016 18:45	0,321386667
17.05.2016 19:15	0,506533333
17.05.2016 19:45	0,279466667
17.05.2016 20:15	0,713513333
17.05.2016 20:45	0,515266667
17.05.2016 21:15	0,430553333
17.05.2016 21:45	0,334486667
17.05.2016 22:15	0,469853333
17.05.2016 22:45	0,6419
17.05.2016 23:15	2,500353333
17.05.2016 23:45	1,31
18.05.2016 0:15	1,26546
18.05.2016 0:45	0,858486667
18.05.2016 1:15	0,75456
18.05.2016 1:45	0,522253333
18.05.2016 2:15	0,896913333
18.05.2016 2:45	1,133586667
18.05.2016 3:15	2,14054
18.05.2016 3:45	1,468073333
18.05.2016 4:15	1,216553333
18.05.2016 4:45	0,5895
18.05.2016 5:15	0,6812
18.05.2016 5:45	0,62618
18.05.2016 6:15	1,05062
18.05.2016 6:45	0,646266667
18.05.2016 7:15	0,674213333
18.05.2016 7:45	0,76504
18.05.2016 8:15	0,773773333
18.05.2016 8:45	0,95106
18.05.2016 9:15	0,525746667
