#      date     time    lon    lat    lev     name    value 
 2016-10-11 12:00:00 27.3082 58.2776     10 temperature 279.1915 
 2016-10-11 12:00:00 27.3082 58.2776     30 temperature 279.1915 
 2016-10-11 12:00:00 27.3082 58.2776     50 temperature 278.9715 
 2016-10-11 12:00:00 27.3082 58.2776     70 temperature  278.747 
 2016-10-11 12:00:00 27.3082 58.2776     90 temperature 278.5226 
 2016-10-11 12:00:00 27.3082 58.2776    110 temperature 278.3145 
 2016-10-11 12:00:00 27.3082 58.2776    160 temperature 277.7998 
 2016-10-11 12:00:00 27.3082 58.2776    300 temperature 276.3979 
 2016-10-11 12:00:00 27.3082 58.2776    600 temperature 273.4216 
 2016-10-11 12:00:00 27.3082 58.2776   1400 temperature 276.3263 
 2016-10-11 12:00:00 27.3082 58.2776   3000 temperature 269.6561 
 2016-10-11 12:00:00 27.3082 58.2776      0  temp_2m   280.41 
 2016-10-11 12:00:00 27.3082 58.2776     10 pot_temp 278.2874 
 2016-10-11 12:00:00 27.3082 58.2776     30 pot_temp 278.2874 
 2016-10-11 12:00:00 27.3082 58.2776     50 pot_temp 278.2587 
 2016-10-11 12:00:00 27.3082 58.2776     70 pot_temp 278.2295 
 2016-10-11 12:00:00 27.3082 58.2776     90 pot_temp 278.2003 
 2016-10-11 12:00:00 27.3082 58.2776    110 pot_temp 278.1875 
 2016-10-11 12:00:00 27.3082 58.2776    160 pot_temp 278.1607 
 2016-10-11 12:00:00 27.3082 58.2776    300 pot_temp 278.1248 
 2016-10-11 12:00:00 27.3082 58.2776    600 pot_temp 278.0758 
 2016-10-11 12:00:00 27.3082 58.2776   1400 pot_temp 289.1496 
 2016-10-11 12:00:00 27.3082 58.2776   3000 pot_temp 298.7049 
 2016-10-11 12:00:00 27.3082 58.2776     10   U_wind -3.568055 
 2016-10-11 12:00:00 27.3082 58.2776     30   U_wind -3.568055 
 2016-10-11 12:00:00 27.3082 58.2776     50   U_wind -3.658226 
 2016-10-11 12:00:00 27.3082 58.2776     70   U_wind -3.750236 
 2016-10-11 12:00:00 27.3082 58.2776     90   U_wind -3.842247 
 2016-10-11 12:00:00 27.3082 58.2776    110   U_wind -3.900548 
 2016-10-11 12:00:00 27.3082 58.2776    160   U_wind -4.03612 
 2016-10-11 12:00:00 27.3082 58.2776    300   U_wind -4.341779 
 2016-10-11 12:00:00 27.3082 58.2776    600   U_wind -4.97687 
 2016-10-11 12:00:00 27.3082 58.2776   1400   U_wind -6.955325 
 2016-10-11 12:00:00 27.3082 58.2776   3000   U_wind -8.196609 
 2016-10-11 12:00:00 27.3082 58.2776     10   V_wind -2.902958 
 2016-10-11 12:00:00 27.3082 58.2776     30   V_wind -2.902958 
 2016-10-11 12:00:00 27.3082 58.2776     50   V_wind -2.950167 
 2016-10-11 12:00:00 27.3082 58.2776     70   V_wind -2.998334 
 2016-10-11 12:00:00 27.3082 58.2776     90   V_wind -3.046502 
 2016-10-11 12:00:00 27.3082 58.2776    110   V_wind -3.063592 
 2016-10-11 12:00:00 27.3082 58.2776    160   V_wind -3.096139 
 2016-10-11 12:00:00 27.3082 58.2776    300   V_wind -3.078125 
 2016-10-11 12:00:00 27.3082 58.2776    600   V_wind -2.746692 
 2016-10-11 12:00:00 27.3082 58.2776   1400   V_wind -4.530859 
 2016-10-11 12:00:00 27.3082 58.2776   3000   V_wind -3.470063 
 2016-10-11 12:00:00 27.3082 58.2776      0    Kz_1m 0.1793327 
 2016-10-11 12:00:00 27.3082 58.2776     10 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776     30 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776     50 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776     70 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776     90 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776    110 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776    160 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776    300 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776    600 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776   1400 cnc_SO2_gas        0 
 2016-10-11 12:00:00 27.3082 58.2776   3000 cnc_SO2_gas        0 
 2016-10-11 12:10:00 27.3082 58.2776     10 temperature 279.1915 
 2016-10-11 12:10:00 27.3082 58.2776     30 temperature 279.1915 
 2016-10-11 12:10:00 27.3082 58.2776     50 temperature 278.9715 
 2016-10-11 12:10:00 27.3082 58.2776     70 temperature  278.747 
 2016-10-11 12:10:00 27.3082 58.2776     90 temperature 278.5226 
 2016-10-11 12:10:00 27.3082 58.2776    110 temperature 278.3145 
 2016-10-11 12:10:00 27.3082 58.2776    160 temperature 277.7998 
 2016-10-11 12:10:00 27.3082 58.2776    300 temperature 276.3979 
 2016-10-11 12:10:00 27.3082 58.2776    600 temperature 273.4216 
 2016-10-11 12:10:00 27.3082 58.2776   1400 temperature 276.3263 
 2016-10-11 12:10:00 27.3082 58.2776   3000 temperature 269.6561 
 2016-10-11 12:10:00 27.3082 58.2776      0  temp_2m 280.3596 
 2016-10-11 12:10:00 27.3082 58.2776     10 pot_temp 278.2874 
 2016-10-11 12:10:00 27.3082 58.2776     30 pot_temp 278.2874 
 2016-10-11 12:10:00 27.3082 58.2776     50 pot_temp 278.2587 
 2016-10-11 12:10:00 27.3082 58.2776     70 pot_temp 278.2295 
